# Thursday, February 16, 2017 at 12:42 PM
# Comment at 3176 sec.: s1-af-supercoiled  1280-1480 per 20 900ms 40s rotate 0
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4500.429   1460  40.00       0.7513     0.0168       0.6717       17       17             AFZ
  4504.467   1460  40.00       0.7513     0.0167       0.7513       17       17             AFZ
  4508.475   1460  40.00       0.7513     0.0165       0.7513       17       17             AFZ
  4512.499   1460  40.00       0.7513     0.0164       0.7513       17       17             AFZ
  4516.558   1460  40.00       0.7504     0.0162       0.6485       17       17             AFZ
  4520.597   1480  40.00       0.7504     0.0161       0.7504       17       17             AFZ
  4524.632   1480  40.00       0.7495     0.0160       0.6546       17       17             AFZ
  4528.710   1480  40.00       0.7491     0.0158       0.7009       17       17             AFZ
  4532.712   1480  40.00       0.7493     0.0157       0.7742       17       17             AFZ
  4536.764   1480  40.00       0.7493     0.0155       0.7493       17       17             AFZ
  4540.837   1480  40.00       0.7493     0.0154       0.7493       17       17             AFZ
  4544.863   1480  40.00       0.7493     0.0153       0.7493       17       17             AFZ
  4548.901   1480  40.00       0.7491     0.0151       0.7235       17       17             AFZ
  4552.929   1480  40.00       0.7483     0.0150       0.6589       17       17             AFZ
  4556.955   1480  40.00       0.7478     0.0149       0.6888       17       17             AFZ
  4560.972   1480  40.00       0.7478     0.0148       0.7478       17       17             AFZ
  4565.010   1480  40.00       0.7478     0.0147       0.7478       17       17             AFZ
  4569.014   1480  40.00       0.7478     0.0145       0.7478       17       17             AFZ
  4573.039   1480  40.00       0.7474     0.0144       0.7004       17       17             AFZ
  4577.072   1480  40.00       0.7474     0.0143       0.7474       17       17             AFZ
  4581.100   1480  40.00       0.7467     0.0142       0.6655       17       17             AFZ
  4585.163   1480  40.00       0.7467     0.0141       0.7467       17       17             AFZ
  4589.180   1480  40.00       0.7463     0.0140       0.6956       17       17             AFZ
  4593.224   1480  40.00       0.7463     0.0139       0.7463       17       17             AFZ
  4597.246   1480  40.00       0.7460     0.0138       0.7011       17       17             AFZ
  4601.287   1480  40.00       0.7452     0.0137       0.6453       17       17             AFZ
  4605.303   1480  40.00       0.7452     0.0136       0.7452       17       17             AFZ
  4609.348   1480  40.00       0.7452     0.0135       0.7452       17       17             AFZ
  4613.384   1480  40.00       0.7452     0.0134       0.7452       17       17             AFZ
# Set Z DNA to: 16.14
# Set Z REF to: 16.33
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4717.796   1280 -40.00       0.4647     0.0000       0.4647       16       16             AFZ
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4726.530   1280 -40.00       0.9507     0.0000       0.9507       16       15             AFZ
  4730.559   1280 -40.00       0.7717     0.1266       0.5927       16       15             AFZ
  4734.616   1280 -40.00       0.7090     0.0987       0.5838       16       15             AFZ
  4738.698   1280 -40.00       0.7660     0.0889       0.9369       16       15             AFZ
  4742.722   1280 -40.00       0.7658     0.0711       0.7652       16       15             AFZ
# Comment at 4744 sec.: START-s1-af-supercoiled  1280-1480 per 20 900ms 40s rotate -40
# Comment at 4745 sec.: START-s1-af-supercoiled  1280-1480 per 20 900ms 40s rotate -40
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4751.147   1280 -40.00       0.7571        NaN       0.7571       16       15             AFZ
  4755.198   1280 -40.00       0.8041     0.0333       0.8511       16       15             AFZ
  4759.233   1280 -40.00       0.7398     0.0570       0.6113       16       15             AFZ
  4763.245   1280 -40.00       0.7023     0.0537       0.5897       16       15             AFZ
  4767.268   1280 -40.00       0.7240     0.0471       0.8110       16       15             AFZ
  4771.344   1280 -40.00       0.7207     0.0394       0.7042       16       15             AFZ
  4775.389   1280 -40.00       0.7412     0.0387       0.8637       16       15             AFZ
  4779.439   1280 -40.00       0.7248     0.0372       0.6102       16       15             AFZ
  4783.455   1280 -40.00       0.7355     0.0346       0.8216       16       15             AFZ
  4787.504   1280 -40.00       0.7494     0.0338       0.8745       16       15             AFZ
  4791.513   1280 -40.00       0.7403     0.0319       0.6488       16       15             AFZ
  4795.543   1280 -40.00       0.7465     0.0299       0.8149       16       15             AFZ
  4799.574   1280 -40.00       0.7308     0.0314       0.5419       16       15             AFZ
  4803.604   1280 -40.00       0.7183     0.0316       0.5557       16       15             AFZ
  4807.633   1280 -40.00       0.7294     0.0314       0.8852       16       15             AFZ
  4811.700   1280 -40.00       0.7236     0.0300       0.6359       16       15             AFZ
  4815.709   1280 -40.00       0.7336     0.0298       0.8950       16       15             AFZ
  4819.747   1280 -40.00       0.7224     0.0302       0.5314       16       15             AFZ
  4823.810   1280 -40.00       0.7262     0.0289       0.7940       16       15             AFZ
  4827.834   1280 -40.00       0.7268     0.0274       0.7397       16       15             AFZ
  4831.869   1300 -40.00       0.7295     0.0263       0.7817       16       15             AFZ
  4835.870   1300 -40.00       0.7403     0.0272       0.9680       16       15             AFZ
  4839.889   1300 -40.00       0.7367     0.0263       0.6580       16       15             AFZ
  4843.884   1300 -40.00       0.7358     0.0252       0.7153       16       15             AFZ
  4847.958   1300 -40.00       0.7376     0.0242       0.7809       16       15             AFZ
  4851.960   1300 -40.00       0.7327     0.0238       0.6107       16       15             AFZ
  4856.042   1300 -40.00       0.7331     0.0229       0.7410       16       15             AFZ
  4860.117   1300 -40.00       0.7344     0.0221       0.7701       16       15             AFZ
  4864.126   1300 -40.00       0.7361     0.0214       0.7856       16       15             AFZ
  4868.179   1300 -40.00       0.7331     0.0209       0.6435       16       15             AFZ
  4872.231   1320 -40.00       0.7391     0.0211       0.9194       16       15             AFZ
  4876.300   1320 -40.00       0.7417     0.0206       0.8235       16       15             AFZ
  4880.293   1320 -40.00       0.7443     0.0202       0.8262       16       15             AFZ
  4884.321   1320 -40.00       0.7517     0.0209       0.9967       16       15             AFZ
  4888.340   1320 -40.00       0.7540     0.0204       0.8330       16       15             AFZ
  4892.346   1320 -40.00       0.7606     0.0209       0.9926       16       15             AFZ
  4896.354   1320 -40.00       0.7647     0.0207       0.9108       16       15             AFZ
  4900.373   1320 -40.00       0.7651     0.0202       0.7799       16       15             AFZ
  4904.382   1320 -40.00       0.7616     0.0200       0.6271       16       15             AFZ
  4908.450   1320 -40.00       0.7600     0.0195       0.6993       16       15             AFZ
  4912.503   1340 -40.00       0.7644     0.0196       0.9416       16       15             AFZ
  4916.526   1340 -40.00       0.7690     0.0196       0.9581       16       15             AFZ
  4920.583   1340 -40.00       0.7709     0.0193       0.8491       16       15             AFZ
  4924.637   1340 -40.00       0.7735     0.0190       0.8845       16       15             AFZ
  4928.645   1340 -40.00       0.7777     0.0190       0.9613       16       15             AFZ
  4932.679   1340 -40.00       0.7800     0.0187       0.8855       16       15             AFZ
  4936.731   1340 -40.00       0.7840     0.0188       0.9664       16       15             AFZ
  4940.769   1340 -40.00       0.7843     0.0184       0.8002       16       15             AFZ
  4944.798   1340 -40.00       0.7824     0.0181       0.6918       16       15             AFZ
  4948.861   1340 -40.00       0.7796     0.0180       0.6403       16       15             AFZ
  4952.859   1340 -40.00       0.7785     0.0176       0.7244       16       15             AFZ
  4956.863   1360 -40.00       0.7808     0.0174       0.8966       16       15             AFZ
  4961.027   1360 -40.00       0.7791     0.0172       0.6917       16       15             AFZ
  4965.087   1360 -40.00       0.7791     0.0169       0.7791       16       15             AFZ
  4969.162   1360 -40.00       0.7795     0.0166       0.8002       16       15             AFZ
  4973.208   1360 -40.00       0.7801     0.0163       0.8160       16       15             AFZ
  4977.217   1360 -40.00       0.7812     0.0160       0.8425       16       15             AFZ
  4981.291   1360 -40.00       0.7812     0.0158       0.7812       16       15             AFZ
  4985.300   1360 -40.00       0.7812     0.0155       0.7812       16       15             AFZ
  4989.294   1360 -40.00       0.7809     0.0152       0.7638       16       15             AFZ
  4993.340   1360 -40.00       0.7802     0.0150       0.7345       16       15             AFZ
  4997.370   1380 -40.00       0.7796     0.0148       0.7476       16       15             AFZ
  5001.681   1380 -40.00       0.7788     0.0146       0.7258       16       15             AFZ
